fn_22_0 = .text:0x00000000; // type:function size:0x5C
fn_22_2A13C = .text:0x0002A13C; // type:function size:0xD0
fn_22_2A20C = .text:0x0002A20C; // type:function size:0x90
fn_22_2A29C = .text:0x0002A29C; // type:function size:0x94
fn_22_2A330 = .text:0x0002A330; // type:function size:0x8C
fn_22_2A3BC = .text:0x0002A3BC; // type:function size:0xD4
fn_22_2A490 = .text:0x0002A490; // type:function size:0x240
fn_22_2A6D0 = .text:0x0002A6D0; // type:function size:0x98
fn_22_2A768 = .text:0x0002A768; // type:function size:0x214
fn_22_2A97C = .text:0x0002A97C; // type:function size:0x10
fn_22_2A98C = .text:0x0002A98C; // type:function size:0xA0
fn_22_2AA2C = .text:0x0002AA2C; // type:function size:0xD0
fn_22_2AAFC = .text:0x0002AAFC; // type:function size:0x26C
fn_22_2AD68 = .text:0x0002AD68; // type:function size:0x38
fn_22_2ADA0 = .text:0x0002ADA0; // type:function size:0x50
fn_22_2ADF0 = .text:0x0002ADF0; // type:function size:0x70
fn_22_2AE60 = .text:0x0002AE60; // type:function size:0x50
fn_22_2AEB0 = .text:0x0002AEB0; // type:function size:0x38
fn_22_2AEE8 = .text:0x0002AEE8; // type:function size:0x50
fn_22_2AF38 = .text:0x0002AF38; // type:function size:0x38
fn_22_2AF70 = .text:0x0002AF70; // type:function size:0x3C
fn_22_2AFAC = .text:0x0002AFAC; // type:function size:0x44
fn_22_2AFF0 = .text:0x0002AFF0; // type:function size:0x38
fn_22_2B028 = .text:0x0002B028; // type:function size:0x4
fn_22_2B02C = .text:0x0002B02C; // type:function size:0x38
fn_22_2B064 = .text:0x0002B064; // type:function size:0x144
fn_22_2B1A8 = .text:0x0002B1A8; // type:function size:0x158
fn_22_2B300 = .text:0x0002B300; // type:function size:0x64
fn_22_2B364 = .text:0x0002B364; // type:function size:0x1C4
fn_22_2B528 = .text:0x0002B528; // type:function size:0x3C
fn_22_2B564 = .text:0x0002B564; // type:function size:0x6C
fn_22_2B5D0 = .text:0x0002B5D0; // type:function size:0x228
fn_22_2B7F8 = .text:0x0002B7F8; // type:function size:0x28C
fn_22_2BA84 = .text:0x0002BA84; // type:function size:0xC
fn_22_2BA90 = .text:0x0002BA90; // type:function size:0x50
fn_22_2BAE0 = .text:0x0002BAE0; // type:function size:0x50
fn_22_2BB30 = .text:0x0002BB30; // type:function size:0x50
fn_22_2BB80 = .text:0x0002BB80; // type:function size:0x38
fn_22_2BBB8 = .text:0x0002BBB8; // type:function size:0x50
fn_22_2BC08 = .text:0x0002BC08; // type:function size:0x38
fn_22_2BC40 = .text:0x0002BC40; // type:function size:0x3C
fn_22_2BC7C = .text:0x0002BC7C; // type:function size:0x44
fn_22_2BCC0 = .text:0x0002BCC0; // type:function size:0x38
fn_22_2BCF8 = .text:0x0002BCF8; // type:function size:0x4
fn_22_2BCFC = .text:0x0002BCFC; // type:function size:0x38
fn_22_2BD34 = .text:0x0002BD34; // type:function size:0x280
fn_22_2BFB4 = .text:0x0002BFB4; // type:function size:0x50
fn_22_2C004 = .text:0x0002C004; // type:function size:0x50C
fn_22_2C510 = .text:0x0002C510; // type:function size:0xD8
fn_22_2C5E8 = .text:0x0002C5E8; // type:function size:0x100
fn_22_2C6E8 = .text:0x0002C6E8; // type:function size:0x8C
fn_22_2C774 = .text:0x0002C774; // type:function size:0x264
fn_22_2C9D8 = .text:0x0002C9D8; // type:function size:0x10C
fn_22_2CAE4 = .text:0x0002CAE4; // type:function size:0x38
fn_22_2CB1C = .text:0x0002CB1C; // type:function size:0x2A0
fn_22_2CDBC = .text:0x0002CDBC; // type:function size:0x348
fn_22_2D104 = .text:0x0002D104; // type:function size:0x98
fn_22_2D19C = .text:0x0002D19C; // type:function size:0x4
fn_22_2D1A0 = .text:0x0002D1A0; // type:function size:0x4
fn_22_2D1A4 = .text:0x0002D1A4; // type:function size:0x178
fn_22_2D31C = .text:0x0002D31C; // type:function size:0x34
fn_22_2D350 = .text:0x0002D350; // type:function size:0x128
fn_22_2D478 = .text:0x0002D478; // type:function size:0x11C
fn_22_2D594 = .text:0x0002D594; // type:function size:0x18C
fn_22_2D720 = .text:0x0002D720; // type:function size:0x134
fn_22_2D854 = .text:0x0002D854; // type:function size:0xD8
fn_22_2D92C = .text:0x0002D92C; // type:function size:0x2CC
fn_22_2DBF8 = .text:0x0002DBF8; // type:function size:0x1F0
fn_22_2DDE8 = .text:0x0002DDE8; // type:function size:0x1BC
fn_22_2DFA4 = .text:0x0002DFA4; // type:function size:0x2EC
fn_22_2E290 = .text:0x0002E290; // type:function size:0x8C
fn_22_2E31C = .text:0x0002E31C; // type:function size:0x94
fn_22_2E3B0 = .text:0x0002E3B0; // type:function size:0x4
fn_22_2E3B4 = .text:0x0002E3B4; // type:function size:0x210
fn_22_2E5C4 = .text:0x0002E5C4; // type:function size:0x114
fn_22_2E6D8 = .text:0x0002E6D8; // type:function size:0x148
fn_22_2E820 = .text:0x0002E820; // type:function size:0xFC0
fn_22_2F7E0 = .text:0x0002F7E0; // type:function size:0xA8
fn_22_2F888 = .text:0x0002F888; // type:function size:0x74
fn_22_2F8FC = .text:0x0002F8FC; // type:function size:0x1E4
fn_22_2FAE0 = .text:0x0002FAE0; // type:function size:0x120
fn_22_2FC00 = .text:0x0002FC00; // type:function size:0x5A8
fn_22_301A8 = .text:0x000301A8; // type:function size:0x9C
fn_22_30244 = .text:0x00030244; // type:function size:0x1C4
fn_22_30408 = .text:0x00030408; // type:function size:0x1C4
fn_22_305CC = .text:0x000305CC; // type:function size:0x170
fn_22_3073C = .text:0x0003073C; // type:function size:0x108
fn_22_30844 = .text:0x00030844; // type:function size:0x138
fn_22_3097C = .text:0x0003097C; // type:function size:0x184
fn_22_30B00 = .text:0x00030B00; // type:function size:0x584
fn_22_31084 = .text:0x00031084; // type:function size:0x348
fn_22_313CC = .text:0x000313CC; // type:function size:0x1C
fn_22_313E8 = .text:0x000313E8; // type:function size:0xC4
fn_22_314AC = .text:0x000314AC; // type:function size:0x4
fn_22_314B0 = .text:0x000314B0; // type:function size:0xB4
fn_22_31564 = .text:0x00031564; // type:function size:0x4
fn_22_31568 = .text:0x00031568; // type:function size:0x12C
fn_22_31694 = .text:0x00031694; // type:function size:0x4
fn_22_31698 = .text:0x00031698; // type:function size:0xD8
fn_22_31770 = .text:0x00031770; // type:function size:0x180
fn_22_318F0 = .text:0x000318F0; // type:function size:0x4C
fn_22_3193C = .text:0x0003193C; // type:function size:0x458
fn_22_31D94 = .text:0x00031D94; // type:function size:0xF8
fn_22_31E8C = .text:0x00031E8C; // type:function size:0x508
fn_22_32394 = .text:0x00032394; // type:function size:0xFC
fn_22_32490 = .text:0x00032490; // type:function size:0x4
fn_22_32494 = .text:0x00032494; // type:function size:0x4
fn_22_32498 = .text:0x00032498; // type:function size:0x2B4
fn_22_3274C = .text:0x0003274C; // type:function size:0x188
fn_22_328D4 = .text:0x000328D4; // type:function size:0x158
fn_22_32A2C = .text:0x00032A2C; // type:function size:0x4
fn_22_32A30 = .text:0x00032A30; // type:function size:0x40
fn_22_32A70 = .text:0x00032A70; // type:function size:0x164
fn_22_32BD4 = .text:0x00032BD4; // type:function size:0x30
fn_22_32C04 = .text:0x00032C04; // type:function size:0x30
fn_22_32C34 = .text:0x00032C34; // type:function size:0x84
fn_22_32CB8 = .text:0x00032CB8; // type:function size:0xCC
_rename_SetRelLocal = .text:0x00032D84; // type:function size:0x28
fn_22_32DAC = .text:0x00032DAC; // type:function size:0x140
fn_22_32EEC = .text:0x00032EEC; // type:function size:0x98
fn_22_32F84 = .text:0x00032F84; // type:function size:0xEC
fn_22_33070 = .text:0x00033070; // type:function size:0x29C
fn_22_3330C = .text:0x0003330C; // type:function size:0x224
fn_22_33530 = .text:0x00033530; // type:function size:0x324
fn_22_33854 = .text:0x00033854; // type:function size:0x8E0
fn_22_34134 = .text:0x00034134; // type:function size:0x1D9C
fn_22_35ED0 = .text:0x00035ED0; // type:function size:0xBD8
fn_22_36AA8 = .text:0x00036AA8; // type:function size:0x22C
fn_22_36CD4 = .text:0x00036CD4; // type:function size:0x40
fn_22_36D14 = .text:0x00036D14; // type:function size:0x260
fn_22_36F74 = .text:0x00036F74; // type:function size:0xBC
fn_22_37030 = .text:0x00037030; // type:function size:0x188
fn_22_371B8 = .text:0x000371B8; // type:function size:0x2C
fn_22_371E4 = .text:0x000371E4; // type:function size:0x30
fn_22_37214 = .text:0x00037214; // type:function size:0x13C
fn_22_37350 = .text:0x00037350; // type:function size:0x688
fn_22_379D8 = .text:0x000379D8; // type:function size:0x6C
fn_22_37A44 = .text:0x00037A44; // type:function size:0x1D8
fn_22_37C1C = .text:0x00037C1C; // type:function size:0xA8
fn_22_37CC4 = .text:0x00037CC4; // type:function size:0xEDC
fn_22_38BA0 = .text:0x00038BA0; // type:function size:0x74
fn_22_38C14 = .text:0x00038C14; // type:function size:0x2A0
fn_22_38EB4 = .text:0x00038EB4; // type:function size:0x108
fn_22_38FBC = .text:0x00038FBC; // type:function size:0x30
fn_22_38FEC = .text:0x00038FEC; // type:function size:0x8C
fn_22_39078 = .text:0x00039078; // type:function size:0xD4
fn_22_3914C = .text:0x0003914C; // type:function size:0x174
fn_22_392C0 = .text:0x000392C0; // type:function size:0x17C
fn_22_3943C = .text:0x0003943C; // type:function size:0x94
fn_22_394D0 = .text:0x000394D0; // type:function size:0x28
fn_22_394F8 = .text:0x000394F8; // type:function size:0x2D0
fn_22_397C8 = .text:0x000397C8; // type:function size:0x58
fn_22_39820 = .text:0x00039820; // type:function size:0xA6C
fn_22_3A28C = .text:0x0003A28C; // type:function size:0xD0
fn_22_3A35C = .text:0x0003A35C; // type:function size:0x244
fn_22_3A5A0 = .text:0x0003A5A0; // type:function size:0x17C
fn_22_3A71C = .text:0x0003A71C; // type:function size:0x8FC
fn_22_3B018 = .text:0x0003B018; // type:function size:0x98
fn_22_3B0B0 = .text:0x0003B0B0; // type:function size:0x54
fn_22_3B104 = .text:0x0003B104; // type:function size:0x58
fn_22_3B15C = .text:0x0003B15C; // type:function size:0x2C4
fn_22_3B420 = .text:0x0003B420; // type:function size:0x84
fn_22_3B4A4 = .text:0x0003B4A4; // type:function size:0x147C
fn_22_3C920 = .text:0x0003C920; // type:function size:0x2E0
fn_22_3CC00 = .text:0x0003CC00; // type:function size:0x110
fn_22_3CD10 = .text:0x0003CD10; // type:function size:0xF8
fn_22_3CE08 = .text:0x0003CE08; // type:function size:0x4
fn_22_3CE0C = .text:0x0003CE0C; // type:function size:0x264
fn_22_3D070 = .text:0x0003D070; // type:function size:0x148
fn_22_3D1B8 = .text:0x0003D1B8; // type:function size:0x48
fn_22_3D200 = .text:0x0003D200; // type:function size:0x1A4
fn_22_3D3A4 = .text:0x0003D3A4; // type:function size:0x1AC
fn_22_3D550 = .text:0x0003D550; // type:function size:0x154
fn_22_3D6A4 = .text:0x0003D6A4; // type:function size:0x4
fn_22_3D6A8 = .text:0x0003D6A8; // type:function size:0x138
fn_22_3D7E0 = .text:0x0003D7E0; // type:function size:0x368
fn_22_3DB48 = .text:0x0003DB48; // type:function size:0x224
fn_22_3DD6C = .text:0x0003DD6C; // type:function size:0x20
fn_22_3DD8C = .text:0x0003DD8C; // type:function size:0x4C
fn_22_3DDD8 = .text:0x0003DDD8; // type:function size:0xC4
qFabsf = .text:0x0003DE9C; // type:function size:0x20 scope:weak
fn_22_3DEBC = .text:0x0003DEBC; // type:function size:0x120
fn_22_3DFDC = .text:0x0003DFDC; // type:function size:0x98
fn_22_3E074 = .text:0x0003E074; // type:function size:0x38
fn_22_3E0AC = .text:0x0003E0AC; // type:function size:0x5C
fn_22_3E108 = .text:0x0003E108; // type:function size:0x414
fn_22_3E51C = .text:0x0003E51C; // type:function size:0xD4
fn_22_3E5F0 = .text:0x0003E5F0; // type:function size:0x64
fn_22_3E654 = .text:0x0003E654; // type:function size:0xA0
fn_22_3E6F4 = .text:0x0003E6F4; // type:function size:0x140
fn_22_3E834 = .text:0x0003E834; // type:function size:0x4
fn_22_3E838 = .text:0x0003E838; // type:function size:0x4
fn_22_3E83C = .text:0x0003E83C; // type:function size:0xA4
ObjectSpring = .text:0x0003E8E0; // type:function size:0x35C scope:global
VacumePlayer = .text:0x0003EC3C; // type:function size:0x4B8 scope:local
SpringDie = .text:0x0003F0F4; // type:function size:0x14 scope:local
DrawSpringGC = .text:0x0003F108; // type:function size:0x158 scope:local
DrawSpring = .text:0x0003F260; // type:function size:0x158 scope:local
ObjectSpringB = .text:0x0003F3B8; // type:function size:0x364 scope:global
DrawSpringBGC = .text:0x0003F71C; // type:function size:0x16C scope:local
DrawSpringB = .text:0x0003F888; // type:function size:0x168 scope:local
SpringBDie = .text:0x0003F9F0; // type:function size:0x14 scope:local
fn_22_3FA04 = .text:0x0003FA04; // type:function size:0x1E4
fn_22_3FBE8 = .text:0x0003FBE8; // type:function size:0x1E4
fn_22_3FDCC = .text:0x0003FDCC; // type:function size:0x1B4
fn_22_3FF80 = .text:0x0003FF80; // type:function size:0x1B4
fn_22_40134 = .text:0x00040134; // type:function size:0x24
fn_22_40158 = .text:0x00040158; // type:function size:0x1C0
fn_22_40318 = .text:0x00040318; // type:function size:0x190
fn_22_404A8 = .text:0x000404A8; // type:function size:0xF8
fn_22_405A0 = .text:0x000405A0; // type:function size:0x128
fn_22_406C8 = .text:0x000406C8; // type:function size:0x33C
fn_22_40A04 = .text:0x00040A04; // type:function size:0x1B0
fn_22_40BB4 = .text:0x00040BB4; // type:function size:0x1A4
fn_22_40D58 = .text:0x00040D58; // type:function size:0x34
fn_22_40D8C = .text:0x00040D8C; // type:function size:0x128
fn_22_40EB4 = .text:0x00040EB4; // type:function size:0x11C
fn_22_40FD0 = .text:0x00040FD0; // type:function size:0x17C
fn_22_4114C = .text:0x0004114C; // type:function size:0x150
fn_22_4129C = .text:0x0004129C; // type:function size:0xD8
fn_22_41374 = .text:0x00041374; // type:function size:0x2CC
fn_22_41640 = .text:0x00041640; // type:function size:0x1F0
fn_22_41830 = .text:0x00041830; // type:function size:0x1B4
fn_22_419E4 = .text:0x000419E4; // type:function size:0x2CC
fn_22_41CB0 = .text:0x00041CB0; // type:function size:0x48
fn_22_41CF8 = .text:0x00041CF8; // type:function size:0x4C
fn_22_41D44 = .text:0x00041D44; // type:function size:0x78
fn_22_41DBC = .text:0x00041DBC; // type:function size:0x4C
fn_22_41E08 = .text:0x00041E08; // type:function size:0x14C
fn_22_41F54 = .text:0x00041F54; // type:function size:0x1F8
fn_22_4214C = .text:0x0004214C; // type:function size:0x5EC
fn_22_42738 = .text:0x00042738; // type:function size:0xA0
fn_22_427D8 = .text:0x000427D8; // type:function size:0x528
fn_22_42D00 = .text:0x00042D00; // type:function size:0x20
fn_22_42D20 = .text:0x00042D20; // type:function size:0x38
fn_22_42D58 = .text:0x00042D58; // type:function size:0x8C
fn_22_42DE4 = .text:0x00042DE4; // type:function size:0x6C
fn_22_42E50 = .text:0x00042E50; // type:function size:0x180
fn_22_42FD0 = .text:0x00042FD0; // type:function size:0x54
fn_22_43024 = .text:0x00043024; // type:function size:0xDC
fn_22_43100 = .text:0x00043100; // type:function size:0x58
fn_22_43158 = .text:0x00043158; // type:function size:0x30
fn_22_43188 = .text:0x00043188; // type:function size:0x40
fn_22_431C8 = .text:0x000431C8; // type:function size:0xA8
fn_22_43270 = .text:0x00043270; // type:function size:0x28
fn_22_43298 = .text:0x00043298; // type:function size:0x20
fn_22_432B8 = .text:0x000432B8; // type:function size:0x58
fn_22_43310 = .text:0x00043310; // type:function size:0x2C
fn_22_4333C = .text:0x0004333C; // type:function size:0x2C
fn_22_43368 = .text:0x00043368; // type:function size:0x2CC
fn_22_43634 = .text:0x00043634; // type:function size:0x50
fn_22_43684 = .text:0x00043684; // type:function size:0xE64
fn_22_444E8 = .text:0x000444E8; // type:function size:0x140
fn_22_44628 = .text:0x00044628; // type:function size:0x8C
fn_22_446B4 = .text:0x000446B4; // type:function size:0x1FC
fn_22_448B0 = .text:0x000448B0; // type:function size:0x84
fn_22_44934 = .text:0x00044934; // type:function size:0x4
fn_22_44938 = .text:0x00044938; // type:function size:0x22C
fn_22_44B64 = .text:0x00044B64; // type:function size:0x4
fn_22_44B68 = .text:0x00044B68; // type:function size:0x88
fn_22_44BF0 = .text:0x00044BF0; // type:function size:0x4
fn_22_44BF4 = .text:0x00044BF4; // type:function size:0x28
fn_22_44C1C = .text:0x00044C1C; // type:function size:0xAC
fn_22_44CC8 = .text:0x00044CC8; // type:function size:0xCC
fn_22_44D94 = .text:0x00044D94; // type:function size:0xC4
fn_22_44E58 = .text:0x00044E58; // type:function size:0x424
fn_22_4527C = .text:0x0004527C; // type:function size:0x8C
fn_22_45308 = .text:0x00045308; // type:function size:0x224
fn_22_4552C = .text:0x0004552C; // type:function size:0x100
fn_22_4562C = .text:0x0004562C; // type:function size:0x98
fn_22_456C4 = .text:0x000456C4; // type:function size:0x68
fn_22_4572C = .text:0x0004572C; // type:function size:0x1BC
fn_22_458E8 = .text:0x000458E8; // type:function size:0x1F8
fn_22_45AE0 = .text:0x00045AE0; // type:function size:0x148
fn_22_45C28 = .text:0x00045C28; // type:function size:0x94
fn_22_45CBC = .text:0x00045CBC; // type:function size:0x194
fn_22_45E50 = .text:0x00045E50; // type:function size:0x110
fn_22_45F60 = .text:0x00045F60; // type:function size:0xC4
fn_22_46024 = .text:0x00046024; // type:function size:0x20
fn_22_46044 = .text:0x00046044; // type:function size:0x378
fn_22_463BC = .text:0x000463BC; // type:function size:0x658
fn_22_46A14 = .text:0x00046A14; // type:function size:0x38
fn_22_46A4C = .text:0x00046A4C; // type:function size:0x4
fn_22_46A50 = .text:0x00046A50; // type:function size:0x80
fn_22_46AD0 = .text:0x00046AD0; // type:function size:0x228
fn_22_46CF8 = .text:0x00046CF8; // type:function size:0x6C
fn_22_46D64 = .text:0x00046D64; // type:function size:0x1C0
fn_22_46F24 = .text:0x00046F24; // type:function size:0x240
fn_22_47164 = .text:0x00047164; // type:function size:0x144
fn_22_472A8 = .text:0x000472A8; // type:function size:0xF0
fn_22_47398 = .text:0x00047398; // type:function size:0xAC
fn_22_47444 = .text:0x00047444; // type:function size:0x20
fn_22_47464 = .text:0x00047464; // type:function size:0x128
fn_22_4758C = .text:0x0004758C; // type:function size:0x1AC
fn_22_47738 = .text:0x00047738; // type:function size:0x38
fn_22_47770 = .text:0x00047770; // type:function size:0x4
fn_22_47774 = .text:0x00047774; // type:function size:0x7C
fn_22_477F0 = .text:0x000477F0; // type:function size:0xBC
fn_22_478AC = .text:0x000478AC; // type:function size:0xA0
fn_22_4794C = .text:0x0004794C; // type:function size:0x120
fn_22_47A6C = .text:0x00047A6C; // type:function size:0x22C
fn_22_47C98 = .text:0x00047C98; // type:function size:0x148
fn_22_47DE0 = .text:0x00047DE0; // type:function size:0x4
